record,time,date,SampleID,Remove,A,gsw,Ci,VPDleaf,Tair,Tleaf,CO2r,CO2s,H2Or,H2Os,RHs,flow,Qin,Patm
20,10:54:07,20230822,BNL19765,NO,-1.091504795,101323.8184,429.0339284,1.241677339,32.69255447,31.94006538,419.3884583,420.0571899,33.81892776,35.29093933,70.83357239,500.0478516,30.31272888,99.66385651
21,10:55:08,20230822,BNL19765,NO,-1.295643167,96659.71581,433.3286586,1.24067477,32.6881218,31.93449593,419.1390076,420.0816956,33.87911987,35.28437805,70.84121704,500.0545349,20.98625374,99.66827393
22,10:56:09,20230822,BNL19765,NO,-2.023280268,94263.08537,446.3998578,1.230588656,32.70359421,31.89201927,418.1323547,419.9677124,33.91167068,35.27193451,70.75245667,500.087616,0.730468333,99.66529846
2,13:22:48,20230822,BNL19766,YES,8.953115546,146847.357,304.4231651,2.287257221,33.77461243,36.72705078,432.6952515,420.2467957,35.57125473,39.4720192,74.37725067,500.0899048,1999.339111,99.41966248
3,13:24:37,20230822,BNL19766,YES,8.793932054,140594.8958,302.1498758,2.135438157,31.60083771,36.14625931,431.5045471,419.4293213,35.5511055,39.04261398,83.14697266,500.0678711,2001.135132,99.41735077
4,13:25:38,20230822,BNL19766,NO,8.898573525,142233.4642,303.0725004,2.069756709,31.49084663,35.90953445,432.2193298,420.0480347,35.50091171,38.92128754,83.40705872,500.0889282,2001.404785,99.41628265
5,13:27:39,20230822,BNL19766,NO,8.537803616,144553.2623,309.487247,1.978937936,32.47819519,35.54636002,431.9316406,420.2363281,35.3319397,38.65159607,78.32658386,500.0576172,1801.15332,99.41612244
6,13:29:40,20230822,BNL19766,NO,7.735362246,140738.2469,315.5078254,2.079044184,34.72190094,35.80193329,430.7975769,420.0308838,35.07444,38.47597122,68.77165222,500.0895386,1500.395264,99.41413879
7,13:31:20,20230822,BNL19766,NO,7.57847872,134839.6117,313.4929331,2.119372819,35.52387238,35.8387146,430.6903992,420.1437683,34.86177063,38.19117737,65.29909515,500.1054382,1250.632935,99.4128418
8,13:32:36,20230822,BNL19766,NO,7.147621087,128877.8761,314.8144822,2.135918057,36.2419281,35.80326843,430.1753235,420.1965027,34.69656372,37.91039658,62.30520248,500.115387,1000.605225,99.40850067
9,13:34:16,20230822,BNL19766,NO,6.687933292,121177.8,315.2089134,2.177892295,37.08519363,35.84817505,429.5822754,420.2091064,34.54549789,37.63551712,59.06384659,500.0987244,751.2985229,99.40756989
10,13:35:21,20230822,BNL19766,NO,6.264576036,116297.2344,317.0634765,2.19657004,37.54924011,35.85205078,428.710022,419.8867188,34.46434784,37.46068573,57.32185745,500.0848083,600.5432739,99.40662384
11,13:36:22,20230822,BNL19766,NO,5.687879253,111583.4324,321.7967509,2.217438465,37.80929565,35.87779236,428.0270996,419.934967,34.42869186,37.33576584,56.32851028,500.1063232,499.9417419,99.40507507
12,13:37:29,20230822,BNL19766,NO,4.671545074,105237.5938,332.1993722,2.315529093,37.65714645,36.15989685,427.0003357,420.1434326,34.41127014,37.28176117,56.71260834,500.149231,375.131134,99.40330505
13,13:38:30,20230822,BNL19766,NO,4.301560025,98463.27267,333.2230091,2.269943505,37.40541458,35.95371628,425.8913269,419.5810242,34.41986847,37.05833054,57.14892578,500.1184082,248.976944,99.4020462
14,13:40:31,20230822,BNL19766,NO,2.164105509,85951.99723,363.0425083,2.478517997,37.92710114,36.56007767,424.4515076,420.7503052,34.45866394,36.98722076,55.44447327,500.0918579,178.8248901,99.40016937
15,13:42:32,20230822,BNL19766,NO,2.12925843,81382.86504,362.7894914,2.116748492,37.194664,35.33454514,423.0586853,419.6135864,34.54985809,36.59408951,57.0779686,500.0745239,125.2009506,99.39066315
16,13:44:33,20230822,BNL19766,NO,1.253286367,74591.72305,377.5856308,2.234613736,38.07572174,35.68241501,422.4538574,420.0852661,34.54693604,36.53069305,54.31472397,500.0985718,99.67248535,99.38893127
17,13:45:34,20230822,BNL19766,NO,0.505669149,70496.65891,392.6711993,2.290763623,38.3474617,35.83890152,421.5257874,420.0795898,34.55282593,36.47829056,53.44257736,500.0628967,74.30800629,99.38414001
18,13:46:35,20230822,BNL19766,NO,0.218068871,67302.15436,398.4419486,2.344715281,38.42316818,35.99908066,420.9888611,419.9062805,34.57899857,36.46284103,53.20100021,500.1420898,61.0510788,99.38259125
19,13:48:06,20230822,BNL19766,NO,0.289770346,57143.35456,394.6216851,2.404507603,36.55466461,36.12828827,420.4493103,419.3851013,34.64334106,36.28996658,58.61162186,500.1296082,50.72233582,99.38030243
20,13:50:07,20230822,BNL19766,NO,-0.288497164,55065.85459,413.3177671,2.215787507,37.15903473,35.46950912,420.6514893,420.3601074,34.57304382,36.03498459,56.30840683,500.0924988,31.155159,99.37871552
21,13:52:08,20230822,BNL19766,NO,-0.83417135,52830.78484,429.3316593,2.295933434,38.17136002,35.67472458,419.7382813,420.1050415,34.43881226,35.89398193,53.08462524,500.080658,20.34651947,99.37436676
22,13:53:15,20230822,BNL19766,NO,-1.62851961,52141.32074,453.6146913,2.346698966,38.58047485,35.80665588,418.8300171,420.1438599,34.3447113,35.8132782,51.80720901,500.1160583,0.270134866,99.37476349
2,16:31:03,20230822,BNL19769,YES,8.588677604,134080.8702,297.7341011,2.5376801,33.64630508,36.43568802,431.7213745,419.6855774,32.02793121,36.00596619,68.25575256,500.1212158,1999.588135,99.3050766
3,16:33:04,20230822,BNL19769,YES,8.457885218,131578.9053,298.1464314,2.477655713,32.77825546,36.20170212,431.8496704,420.0405884,32.01079178,35.82440186,71.30253601,500.0871887,1999.708618,99.30775452
4,16:34:05,20230822,BNL19769,NO,8.439249058,131284.9482,298.4111535,2.441574164,32.59713745,36.06768799,431.8423462,420.0837708,31.99236298,35.74159622,71.86794281,500.0935669,1999.80188,99.30899811
5,16:36:06,20230822,BNL19769,NO,8.18288239,129675.9919,300.6584289,2.364558194,33.22437286,35.76433182,431.2667236,419.8869019,31.92985535,35.51682663,68.94500732,500.0622253,1800.626343,99.31433105
6,16:38:07,20230822,BNL19769,NO,7.824171306,129344.025,305.3446235,2.324201374,34.75403595,35.5885582,430.9862061,420.0668945,31.83397102,35.35032272,63.01078415,500.0493469,1500.16333,99.31711578
7,16:40:08,20230822,BNL19769,NO,7.332356507,126875.1242,309.4845889,2.369652677,36.10945892,35.70992661,430.3420105,420.0127258,31.76588249,35.28575134,58.36338425,500.1140747,1251.379272,99.32069397
8,16:42:06,20230822,BNL19769,NO,7.132210034,122594.7492,308.7897582,2.411726091,37.20396805,35.80792999,430.1542358,420.0878296,31.71535492,35.18267822,54.80937195,500.1134338,1000.415466,99.31941986
9,16:44:05,20230822,BNL19769,NO,6.686494698,117122.7115,310.5709272,2.435774861,38.37450027,35.83490372,429.5830383,420.1016235,31.67710114,35.02935791,51.21083832,500.1115417,751.397644,99.31813812
10,16:45:06,20230822,BNL19769,NO,5.510811427,113828.83,324.8018233,2.454823765,38.9817543,35.86589813,428.3438416,420.2999878,31.65107536,34.93873596,49.43338776,500.0718384,600.2317505,99.31956482
11,16:46:07,20230822,BNL19769,NO,5.532179701,109348.5234,320.9370536,2.489126112,39.29198837,35.94046783,428.0977478,420.0653992,31.63108063,34.83831024,48.47654343,500.1614685,499.9247437,99.32039642
12,16:47:08,20230822,BNL19769,NO,4.771062265,104771.2439,329.2465376,2.495740411,39.65552139,35.91806412,427.2057495,420.1395569,31.61179733,34.69763184,47.34914017,500.1891479,375.1113892,99.32128906
13,16:48:09,20230822,BNL19769,NO,3.65269918,100076.5792,343.7888928,2.504454697,40.01495743,35.89613342,425.7119141,420.0406799,31.57399559,34.53700638,46.2335434,500.1268616,250.4846344,99.32344818
14,16:49:10,20230822,BNL19769,NO,2.568689185,93769.30527,358.4110476,2.538175987,40.10631943,35.95308685,424.4159241,420.1069641,31.56460381,34.38502502,45.80601501,500.0873718,179.2420654,99.32333374
15,16:50:11,20230822,BNL19769,NO,1.846780497,89431.79739,369.2401945,2.542145644,40.2047081,35.91897583,423.4446411,420.0556335,31.53430748,34.23223877,45.36429214,500.1309204,125.2724075,99.32468414
16,16:51:12,20230822,BNL19769,NO,0.991876699,83926.12222,383.0743979,2.602070018,40.33633804,36.06649017,422.375061,420.0557251,31.51909256,34.11618423,44.89419937,500.1563416,99.59479523,99.32447052
17,16:52:13,20230822,BNL19769,NO,0.502956526,79518.32672,391.7231878,2.630290851,40.36756134,36.11574936,421.7524719,420.0657654,31.50378227,33.99515915,44.661026,500.1763611,74.1882782,99.32549286
18,16:53:14,20230822,BNL19769,NO,0.148543711,75142.46846,398.3773475,2.664000259,40.39380264,36.18454361,421.1910095,419.9744568,31.49602127,33.884655,44.45370483,500.1374207,60.99398041,99.32559967
19,16:54:15,20230822,BNL19769,NO,-0.131648274,70058.46368,404.3461392,2.676194879,40.17593384,36.17893219,420.673645,419.8576965,31.50217247,33.74345779,44.78530884,500.137207,50.82629776,99.32478333
20,16:55:16,20230822,BNL19769,NO,-0.448856867,65463.149,412.3558394,2.678763447,39.95300674,36.14414597,420.3262024,419.9523621,31.50193214,33.60116959,45.13132858,500.2199097,30.8361721,99.32659149
21,16:56:17,20230822,BNL19769,NO,-0.782585336,61690.1044,421.8570128,2.677148809,39.89821625,36.09754181,420.096283,420.174408,31.48264694,33.4624176,45.07699203,500.1752625,20.16829681,99.327034
22,16:57:18,20230822,BNL19769,NO,-1.635725598,58666.93238,445.9244115,2.66593802,39.86524963,36.03010941,418.8258667,419.9727173,31.47476768,33.35148621,45.00727463,500.1671448,0.155771762,99.32804871
1,10:49:48,20230823,BNL19770,YES,11.84336066,186048.0487,304.5321377,1.346689418,30.51295662,32.94348526,435.6585693,420.2093201,34.13348389,36.98078156,84.08685303,500.1826477,1799.611084,99.76525116
2,10:53:20,20230823,BNL19770,YES,11.5594097,177374.3076,301.3516899,1.46231947,30.5877533,33.48424911,435.1369629,419.9790649,34.42019653,37.37846756,84.57955933,500.1459656,1998.680664,99.76033783
3,10:54:21,20230823,BNL19770,YES,12.32656818,158969.9718,281.517632,1.408412892,29.72834396,33.18970871,435.6576843,419.7510986,34.49819565,37.06660461,88.13680267,500.1652832,1999.856567,99.76087189
4,10:55:32,20230823,BNL19770,YES,13.00432807,167141.8828,281.6071618,1.337736749,29.58935928,32.95442963,436.8936768,420.1775208,34.54660797,37.10369873,88.96101379,500.1561279,2000.870239,99.75955963
5,10:57:33,20230823,BNL19770,NO,11.60899317,194136.8571,310.8898403,1.259512792,30.22332001,32.76677704,434.9484558,419.8134766,34.58840942,37.35897446,86.38327026,500.1462097,1799.422729,99.75556946
6,10:59:29,20230823,BNL19770,NO,11.16707834,192756.7714,314.1278428,1.26211869,31.22595406,32.7779007,434.5063477,419.9063721,34.60554504,37.36342621,81.58507538,500.1313171,1500.772339,99.75751495
7,11:00:58,20230823,BNL19770,NO,10.71019789,185397.4194,314.7688086,1.275146796,31.94217491,32.79195023,434.1759644,420.1551819,34.58772278,37.27441025,78.13665009,500.1551208,1251.275635,99.75210571
8,11:02:21,20230823,BNL19770,NO,9.857955855,178885.1305,319.0045157,1.287220731,32.61410522,32.81577682,432.8098755,419.8401489,34.59816742,37.22089767,75.12521362,500.1487122,999.614563,99.75111389
9,11:03:22,20230823,BNL19770,NO,9.324144391,172580.8461,320.9814415,1.286211876,33.12198639,32.78719711,432.1393433,419.8487244,34.61923218,37.15302658,72.85736847,500.1436462,750.2950439,99.74423981
10,11:04:23,20230823,BNL19770,NO,8.747165878,166162.1706,323.073969,1.307525448,33.40576172,32.86014175,431.1767578,419.6008606,34.65945053,37.14479828,71.68583679,500.1804504,599.543335,99.74520874
11,11:05:24,20230823,BNL19770,NO,8.033718358,161285.0595,328.4016362,1.317737589,33.67097092,32.88703156,430.8837585,420.184021,34.68464279,37.12006378,70.58467102,500.1815796,500.7482605,99.74092865
12,11:06:25,20230823,BNL19770,NO,6.962793423,156337.6375,336.9768566,1.322406664,33.82886124,32.90604401,429.3147583,419.9273987,34.75409317,37.12717438,69.97130585,500.1759338,375.76297,99.74069977
13,11:07:36,20230823,BNL19770,NO,5.153822789,150362.4971,354.1596822,1.317859004,34.04404831,32.86768723,427.1593323,419.9824219,34.78606796,37.06531143,69.02157593,500.1427612,250.1151581,99.7377243
14,11:08:38,20230823,BNL19770,NO,3.766693619,147129.0439,368.4622752,1.322894148,34.21271896,32.88474274,425.4235229,419.9273682,34.82224274,37.06351089,68.37198639,500.1408691,178.866272,99.73655701
15,11:09:43,20230823,BNL19770,NO,2.378628255,142659.7486,383.3318335,1.325160171,34.24572754,32.87670135,423.8287659,420.024231,34.83744812,37.01765442,68.1614151,500.1331787,126.1222153,99.73758698
16,11:10:44,20230823,BNL19770,NO,1.764957229,139925.456,389.7655079,1.328599929,34.26865005,32.89388657,422.8116455,419.7588501,34.88615417,37.03212738,68.0998764,500.1382751,101.3092499,99.73671722
17,11:11:45,20230823,BNL19770,NO,0.879543039,135601.0021,399.9826222,1.325177117,34.27518082,32.87461472,421.7979431,419.8372498,34.93488693,37.01205444,68.03811646,500.1650696,75.42053986,99.73631287
18,11:12:46,20230823,BNL19770,NO,0.357198259,132211.283,406.481527,1.327245327,34.27202988,32.87328339,421.4338989,420.1194153,34.9569664,36.98781204,68.00507355,500.1423035,60.62449265,99.73561096
19,11:13:47,20230823,BNL19770,NO,0.021650556,130145.874,410.4034844,1.328268685,34.27675247,32.87031555,420.7701721,419.8714294,34.96748734,36.96930695,67.95307159,500.2051086,48.92293167,99.7352066
20,11:14:48,20230823,BNL19770,NO,-0.771681265,127191.9679,420.3750791,1.330432536,34.29486084,32.88277054,419.5403137,419.6112366,35.02205658,36.98360825,67.90924835,500.2137451,30.20155334,99.7331543
21,11:15:49,20230823,BNL19770,NO,-1.311349401,124583.0154,428.0418721,1.335055307,34.30085373,32.89610291,419.2756958,420.0070496,35.04558945,36.97545242,67.87062836,500.1869202,20.54390907,99.73193359
22,11:16:50,20230823,BNL19770,NO,-2.213908088,121783.9733,440.7298328,1.333067019,34.28893661,32.88106918,418.3108521,420.1437988,35.06650162,36.9516716,67.87469482,500.2467041,0.37871626,99.73506165
1,17:07:12,20230823,BNL19774,YES,6.399409767,66474.25186,251.3199555,1.980755013,32.84598541,33.95909119,427.9442749,419.5848999,32.13538742,33.70459366,66.88710022,500.0845032,1799.6604,99.39520264
2,17:20:58,20230823,BNL19774,YES,6.722991482,55582.57296,211.3541971,2.211971088,31.55873299,34.6146698,428.5551147,419.8514709,31.89316559,33.36507797,71.20614624,500.2022095,1998.954834,99.41488647
3,17:22:12,20230823,BNL19774,YES,6.58849039,50200.02926,195.811322,2.116314065,30.68660927,34.23377991,428.3757629,419.9198608,31.88722801,33.1607666,74.39141846,500.2159119,1999.195679,99.41768646
4,17:23:13,20230823,BNL19774,NO,6.312027285,48471.8125,197.9527529,2.070071527,30.61848068,34.05112457,428.1824036,420.0874939,31.87060356,33.07398224,74.50569916,500.1544495,1999.020752,99.41936493
5,17:24:42,20230823,BNL19774,NO,6.152487876,49025.34866,205.837683,1.993147556,31.03087234,33.76718521,427.952301,420.0630798,31.82816315,32.99928665,72.6155014,500.16922,1800.894409,99.42234039
6,17:26:43,20230823,BNL19774,NO,5.889454937,52593.02108,227.5409314,2.018031371,32.67858124,33.85842896,428.138916,420.5217285,31.74881744,33.01936722,66.19835663,500.1908569,1500.897095,99.42438507
7,17:28:00,20230823,BNL19774,NO,6.004773709,55193.99251,232.0782511,1.987837864,33.0402565,33.76114273,427.6862488,419.9130249,31.72264481,33.03479767,64.88063812,500.1609192,1251.302734,99.42230225
8,17:29:13,20230823,BNL19774,NO,5.944136864,56903.0443,239.1379284,1.992778203,33.70840836,33.78010941,427.8797302,420.1589966,31.68606186,33.04165268,62.49539948,500.0881042,999.8514404,99.42134094
9,17:30:50,20230823,BNL19774,NO,5.8150642,57862.223,245.0809932,1.989696207,34.39071274,33.75667572,427.347229,419.7743225,31.62676048,33.00234222,60.1085434,500.1656799,751.3511353,99.42389679
10,17:31:55,20230823,BNL19774,NO,5.424402489,54353.40937,246.4830061,2.005057993,34.63251877,33.77781677,427.0526123,419.9823608,31.60606575,32.90927505,59.13399887,500.3829346,600.7225952,99.42758179
11,17:32:56,20230823,BNL19774,NO,4.72351032,50567.26588,256.4486803,2.044033673,34.96453476,33.87992477,425.9810791,419.776886,31.58163643,32.82009125,57.89191818,500.1354675,500.1287842,99.42976379
12,17:34:01,20230823,BNL19774,NO,4.083951932,45925.74612,263.9159916,2.058395607,35.22642899,33.88312149,425.3664551,419.9746399,31.55008125,32.68460846,56.8315239,500.1530151,374.2964172,99.43148804
13,17:35:03,20230823,BNL19774,NO,3.009884347,40977.60695,288.4722351,2.071228447,35.51528168,33.87734604,423.8078308,419.7540283,31.51778412,32.53828049,55.67550278,500.1139526,249.3238525,99.43165588
14,17:36:04,20230823,BNL19774,NO,2.092811705,36059.57279,313.1821873,2.093034231,35.58769226,33.90275574,422.8331299,419.927948,31.48581886,32.39489746,55.20729828,500.1434631,180.4173126,99.43115234
15,17:37:09,20230823,BNL19774,NO,1.455551385,31000.0202,330.8630282,2.111516849,35.61763763,33.91182327,422.0858765,419.9970703,31.4464016,32.23623657,54.84553909,500.181488,125.1358109,99.43064117
16,17:38:10,20230823,BNL19774,NO,0.883003406,26522.64515,352.2875046,2.145854367,35.63225937,33.97970963,421.2497864,419.8921814,31.40641022,32.09433365,54.55878448,500.2033386,100.4427185,99.42912292
17,17:39:11,20230823,BNL19774,NO,0.350687257,23105.69793,380.8553721,2.2103098,35.49832535,34.16296005,420.8678589,420.1788635,31.37930489,31.99753571,54.78719711,500.2181702,76.11399841,99.42829132
18,17:40:12,20230823,BNL19774,NO,0.129223458,20290.7083,395.0673014,2.143096156,35.60752487,33.8902359,420.3679199,419.984375,31.32794571,31.85474014,54.22622299,500.1556702,61.21419525,99.42907715
19,17:41:16,20230823,BNL19774,NO,0.045363634,16520.22308,400.6000395,2.192731591,35.14617538,34.02017593,420.3743896,420.129303,31.30408669,31.74353218,55.43588638,500.2423401,49.6891861,99.43110657
20,17:42:17,20230823,BNL19774,NO,-0.457313385,14943.74528,453.2549076,2.167590483,35.10710907,33.90877533,419.5861816,419.9642334,31.26939011,31.66253471,55.40926361,500.1996155,31.22113419,99.43270874
21,17:43:48,20230823,BNL19774,NO,-0.890749445,14361.71146,503.4229647,2.128328641,35.5515976,33.74127579,419.3525696,420.2600098,31.18828392,31.55924988,53.89603806,500.2229919,20.54442978,99.4337616
22,17:44:58,20230823,BNL19774,NO,-1.657768786,13924.93971,593.1694131,2.147561616,35.68193817,33.78879929,418.3272705,420.1583252,31.14349174,31.50653839,53.41650391,500.1932373,0.160222247,99.43412018
1,14:21:27,20230824,BNL19779,YES,5.450142118,71155.8497,285.2589241,1.742447326,31.77799988,33.96495438,427.924469,420.7456665,34.57097244,36.04076004,76.13604736,500.2214966,1800.572632,99.61296082
2,15:35:56,20230824,BNL19779,YES,5.425781972,48790.2073,227.1165092,2.234288099,31.07299805,35.28966522,426.8889771,419.8120117,33.89503479,35.20123291,77.36612701,500.1795959,2000.963013,99.57949829
3,15:37:57,20230824,BNL19779,YES,4.860617061,62368.92526,280.9315645,2.036387398,32.78244781,34.68059921,426.4345093,419.9453735,33.76369095,35.27678299,70.40216827,500.1934509,2000.899292,99.57948303
4,15:38:58,20230824,BNL19779,NO,4.768655455,61566.31556,281.3913663,2.109336647,33.06726456,34.9123764,426.4348145,420.0409546,33.71854401,35.2666626,69.25162506,500.224762,2000.400146,99.57519531
